"","region_id","dimension","goal","score"
"4758","BHI-514","resilience","LE",81.6
"4759","BHI-515","resilience","LE",81.3
"4760","BHI-516","resilience","LE",81.5
"4761","BHI-517","resilience","LE",81.3
"4762","BHI-000","score","LE",88.9
"4763","BHI-001","score","LE",99.4
"4764","BHI-002","score","LE",56.4
"4765","BHI-003","score","LE",56.2
"4766","BHI-005","score","LE",99
"4767","BHI-006","score","LE",56.6
"4768","BHI-007","score","LE",56.1
"4769","BHI-008","score","LE",72.1
"4770","BHI-009","score","LE",56.1
"4771","BHI-010","score","LE",72.1
"4772","BHI-011","score","LE",99
"4773","BHI-012","score","LE",56.4
"4774","BHI-013","score","LE",72.1
"4775","BHI-014","score","LE",99
"4776","BHI-015","score","LE",56.6
"4777","BHI-016","score","LE",72.1
"4778","BHI-017","score","LE",75.8
"4779","BHI-018","score","LE",76.4
"4780","BHI-019","score","LE",NA
"4781","BHI-020","score","LE",99.5
"4782","BHI-021","score","LE",76.9
"4783","BHI-022","score","LE",NA
"4784","BHI-023","score","LE",97.6
"4785","BHI-024","score","LE",95.7
"4786","BHI-025","score","LE",93.3
"4787","BHI-026","score","LE",99.5
"4788","BHI-027","score","LE",95.7
"4789","BHI-028","score","LE",93.3
"4790","BHI-029","score","LE",99.6
"4791","BHI-030","score","LE",NA
"4792","BHI-031","score","LE",93.3
"4793","BHI-032","score","LE",91.2
"4794","BHI-033","score","LE",NA
"4795","BHI-034","score","LE",93.3
"4796","BHI-035","score","LE",99.6
"4797","BHI-036","score","LE",92
"4798","BHI-037","score","LE",99.3
"4799","BHI-038","score","LE",90.8
"4800","BHI-039","score","LE",99.5
"4801","BHI-040","score","LE",90.8
"4802","BHI-041","score","LE",99.5
"4803","BHI-042","score","LE",90.2
"4804","BHI-043","score","LE",85.5
"4805","BHI-301","score","LE",99.4
"4806","BHI-302","score","LE",56.3
"4807","BHI-303","score","LE",72.1
"4808","BHI-304","score","LE",76.3
"4809","BHI-305","score","LE",NA
"4810","BHI-306","score","LE",97.6
"4811","BHI-307","score","LE",95.7
"4812","BHI-308","score","LE",93.3
"4813","BHI-309","score","LE",90.3
"4814","BHI-501","score","LE",68.7
"4815","BHI-502","score","LE",56.2
"4816","BHI-503","score","LE",78.1
"4817","BHI-504","score","LE",66.3
"4818","BHI-505","score","LE",68.1
"4819","BHI-506","score","LE",73
"4820","BHI-507","score","LE",80.6
"4821","BHI-508","score","LE",76.4
"4822","BHI-509","score","LE",93.8
"4823","BHI-510","score","LE",99.5
"4824","BHI-511","score","LE",94.3
"4825","BHI-512","score","LE",97.1
"4826","BHI-513","score","LE",92.2
"4827","BHI-514","score","LE",94.4
"4828","BHI-515","score","LE",95.2
"4829","BHI-516","score","LE",94.2
"4830","BHI-517","score","LE",95.2
"4831","BHI-000","status","LE",86.3
"4832","BHI-001","status","LE",98.8
"4833","BHI-002","status","LE",56.2
"4834","BHI-003","status","LE",55.8
"4835","BHI-005","status","LE",98
"4836","BHI-006","status","LE",56.6
"4837","BHI-007","status","LE",55.7
"4838","BHI-008","status","LE",71.2
"4839","BHI-009","status","LE",55.7
"4840","BHI-010","status","LE",71.2
"4841","BHI-011","status","LE",98
"4842","BHI-012","status","LE",56.2
"4843","BHI-013","status","LE",71.1
"4844","BHI-014","status","LE",98
"4845","BHI-015","status","LE",56.6
"4846","BHI-016","status","LE",71.1
"4847","BHI-017","status","LE",70.3
"4848","BHI-018","status","LE",71.6
"4849","BHI-019","status","LE",NA
"4850","BHI-020","status","LE",99
"4851","BHI-021","status","LE",72.5
"4852","BHI-022","status","LE",NA
"4853","BHI-023","status","LE",95.1
"4854","BHI-024","status","LE",91.4
"4855","BHI-025","status","LE",86.6
"4856","BHI-026","status","LE",99.1
"4857","BHI-027","status","LE",91.4
"4858","BHI-028","status","LE",86.6
"4859","BHI-029","status","LE",99.3
"4860","BHI-030","status","LE",NA
"4861","BHI-031","status","LE",86.6
"4862","BHI-032","status","LE",86
"4863","BHI-033","status","LE",NA
"4864","BHI-034","status","LE",86.6
"4865","BHI-035","status","LE",99.2
"4866","BHI-036","status","LE",87.7
"4867","BHI-037","status","LE",98.5
"4868","BHI-038","status","LE",85.2
"4869","BHI-039","status","LE",99
"4870","BHI-040","status","LE",85.3
"4871","BHI-041","status","LE",99
"4872","BHI-042","status","LE",84.1
"4873","BHI-043","status","LE",85.4
"4874","BHI-301","status","LE",98.8
"4875","BHI-302","status","LE",56.1
"4876","BHI-303","status","LE",71.2
"4877","BHI-304","status","LE",71.2
"4878","BHI-305","status","LE",NA
"4879","BHI-306","status","LE",95.1
"4880","BHI-307","status","LE",91.4
"4881","BHI-308","status","LE",86.6
"4882","BHI-309","status","LE",85.3
"4883","BHI-501","status","LE",68.4
"4884","BHI-502","status","LE",55.8
"4885","BHI-503","status","LE",77.6
"4886","BHI-504","status","LE",65.5
"4887","BHI-505","status","LE",67.3
"4888","BHI-506","status","LE",72.3
"4889","BHI-507","status","LE",78
"4890","BHI-508","status","LE",71.6
"4891","BHI-509","status","LE",90.7
"4892","BHI-510","status","LE",99.1
"4893","BHI-511","status","LE",88.7
"4894","BHI-512","status","LE",94.3
"4895","BHI-513","status","LE",86.3
"4896","BHI-514","status","LE",91.2
"4897","BHI-515","status","LE",92.2
"4898","BHI-516","status","LE",90.7
"4899","BHI-517","status","LE",92.1
"4900","BHI-000","trend","LE",0.011
"4901","BHI-001","trend","LE",0.055
"4902","BHI-002","trend","LE",-0.317
"4903","BHI-003","trend","LE",-0.309
"4904","BHI-005","trend","LE",0.047
"4905","BHI-006","trend","LE",-0.32
"4906","BHI-007","trend","LE",-0.31
"4907","BHI-008","trend","LE",-0.139
"4908","BHI-009","trend","LE",-0.31
"4909","BHI-010","trend","LE",-0.138
"4910","BHI-011","trend","LE",0.047
"4911","BHI-012","trend","LE",-0.315
"4912","BHI-013","trend","LE",-0.135
"4913","BHI-014","trend","LE",0.047
"4914","BHI-015","trend","LE",-0.32
"4915","BHI-016","trend","LE",-0.135
"4916","BHI-017","trend","LE",0.016
"4917","BHI-018","trend","LE",-0.016
"4918","BHI-019","trend","LE",NA
"4919","BHI-020","trend","LE",0.056
"4920","BHI-021","trend","LE",-0.028
"4921","BHI-022","trend","LE",NA
"4922","BHI-023","trend","LE",0.039
"4923","BHI-024","trend","LE",0.324
"4924","BHI-025","trend","LE",0.069
"4925","BHI-026","trend","LE",0.056
"4926","BHI-027","trend","LE",0.324
"4927","BHI-028","trend","LE",0.069
"4928","BHI-029","trend","LE",0.057
"4929","BHI-030","trend","LE",NA
"4930","BHI-031","trend","LE",0.069
"4931","BHI-032","trend","LE",-0.025
"4932","BHI-033","trend","LE",NA
"4933","BHI-034","trend","LE",0.069
"4934","BHI-035","trend","LE",0.057
"4935","BHI-036","trend","LE",-0.047
"4936","BHI-037","trend","LE",0.053
"4937","BHI-038","trend","LE",0.005
"4938","BHI-039","trend","LE",0.055
"4939","BHI-040","trend","LE",0.004
"4940","BHI-041","trend","LE",0.055
"4941","BHI-042","trend","LE",0.015
"4942","BHI-043","trend","LE",-0.003
"4943","BHI-301","trend","LE",0.054
"4944","BHI-302","trend","LE",-0.315
"4945","BHI-303","trend","LE",-0.136
"4946","BHI-304","trend","LE",-0.003
"4947","BHI-305","trend","LE",NA
"4948","BHI-306","trend","LE",0.039
"4949","BHI-307","trend","LE",0.324
"4950","BHI-308","trend","LE",0.069
"4951","BHI-309","trend","LE",-0.002
"4952","BHI-501","trend","LE",-0.21
"4953","BHI-502","trend","LE",-0.309
"4954","BHI-503","trend","LE",-0.134
"4955","BHI-504","trend","LE",-0.202
"4956","BHI-505","trend","LE",-0.181
"4957","BHI-506","trend","LE",-0.155
"4958","BHI-507","trend","LE",-0.039
"4959","BHI-508","trend","LE",-0.016
"4960","BHI-509","trend","LE",0.127
"4961","BHI-510","trend","LE",0.056
"4962","BHI-511","trend","LE",0.179
"4963","BHI-512","trend","LE",0.062
"4964","BHI-513","trend","LE",0.018
"4965","BHI-514","trend","LE",-0.015
"4966","BHI-515","trend","LE",0.03
"4967","BHI-516","trend","LE",0.024
"4968","BHI-517","trend","LE",0.036
"4969","BHI-000","future","LIV",100
"4970","BHI-001","future","LIV",100
"4971","BHI-002","future","LIV",100
"4972","BHI-003","future","LIV",100
"4973","BHI-005","future","LIV",100
"4974","BHI-006","future","LIV",100
"4975","BHI-007","future","LIV",100
"4976","BHI-008","future","LIV",100
"4977","BHI-009","future","LIV",100
"4978","BHI-010","future","LIV",100
"4979","BHI-011","future","LIV",100
"4980","BHI-012","future","LIV",100
"4981","BHI-013","future","LIV",100
"4982","BHI-014","future","LIV",100
"4983","BHI-015","future","LIV",100
"4984","BHI-016","future","LIV",100
"4985","BHI-017","future","LIV",100
"4986","BHI-018","future","LIV",100
"4987","BHI-019","future","LIV",NA
"4988","BHI-020","future","LIV",100
"4989","BHI-021","future","LIV",100
"4990","BHI-022","future","LIV",NA
"4991","BHI-023","future","LIV",100
"4992","BHI-024","future","LIV",100
"4993","BHI-025","future","LIV",100
"4994","BHI-026","future","LIV",100
"4995","BHI-027","future","LIV",100
"4996","BHI-028","future","LIV",100
"4997","BHI-029","future","LIV",100
"4998","BHI-030","future","LIV",NA
"4999","BHI-031","future","LIV",100
"5000","BHI-032","future","LIV",100
"5001","BHI-033","future","LIV",NA
"5002","BHI-034","future","LIV",100
"5003","BHI-035","future","LIV",100
"5004","BHI-036","future","LIV",100
"5005","BHI-037","future","LIV",100
"5006","BHI-038","future","LIV",100
"5007","BHI-039","future","LIV",100
"5008","BHI-040","future","LIV",100
"5009","BHI-041","future","LIV",100
"5010","BHI-042","future","LIV",100
"5011","BHI-043","future","LIV",99.4
"5012","BHI-301","future","LIV",100
"5013","BHI-302","future","LIV",100
"5014","BHI-303","future","LIV",100
"5015","BHI-304","future","LIV",100
"5016","BHI-305","future","LIV",NA
"5017","BHI-306","future","LIV",100
"5018","BHI-307","future","LIV",100
"5019","BHI-308","future","LIV",100
"5020","BHI-309","future","LIV",99.9
"5021","BHI-501","future","LIV",100
"5022","BHI-502","future","LIV",100
"5023","BHI-503","future","LIV",100
"5024","BHI-504","future","LIV",100
"5025","BHI-505","future","LIV",100
"5026","BHI-506","future","LIV",100
"5027","BHI-507","future","LIV",100
"5028","BHI-508","future","LIV",100
"5029","BHI-509","future","LIV",100
"5030","BHI-510","future","LIV",100
"5031","BHI-511","future","LIV",100
"5032","BHI-512","future","LIV",100
"5033","BHI-513","future","LIV",100
"5034","BHI-514","future","LIV",100
"5035","BHI-515","future","LIV",100
"5036","BHI-516","future","LIV",100
"5037","BHI-517","future","LIV",100
"5038","BHI-000","pressures","LIV",NA
"5039","BHI-001","pressures","LIV",NA
"5040","BHI-002","pressures","LIV",NA
"5041","BHI-003","pressures","LIV",NA
"5042","BHI-005","pressures","LIV",NA
"5043","BHI-006","pressures","LIV",NA
"5044","BHI-007","pressures","LIV",NA
"5045","BHI-008","pressures","LIV",NA
"5046","BHI-009","pressures","LIV",NA
"5047","BHI-010","pressures","LIV",NA
"5048","BHI-011","pressures","LIV",NA
"5049","BHI-012","pressures","LIV",NA
"5050","BHI-013","pressures","LIV",NA
"5051","BHI-014","pressures","LIV",NA
"5052","BHI-015","pressures","LIV",NA
"5053","BHI-016","pressures","LIV",NA
"5054","BHI-017","pressures","LIV",NA
"5055","BHI-018","pressures","LIV",NA
"5056","BHI-019","pressures","LIV",NA
"5057","BHI-020","pressures","LIV",NA
"5058","BHI-021","pressures","LIV",NA
"5059","BHI-022","pressures","LIV",NA
"5060","BHI-023","pressures","LIV",NA
"5061","BHI-024","pressures","LIV",NA
"5062","BHI-025","pressures","LIV",NA
"5063","BHI-026","pressures","LIV",NA
"5064","BHI-027","pressures","LIV",NA
"5065","BHI-028","pressures","LIV",NA
"5066","BHI-029","pressures","LIV",NA
"5067","BHI-030","pressures","LIV",NA
"5068","BHI-031","pressures","LIV",NA
"5069","BHI-032","pressures","LIV",NA
"5070","BHI-033","pressures","LIV",NA
"5071","BHI-034","pressures","LIV",NA
"5072","BHI-035","pressures","LIV",NA
"5073","BHI-036","pressures","LIV",NA
"5074","BHI-037","pressures","LIV",NA
"5075","BHI-038","pressures","LIV",NA
"5076","BHI-039","pressures","LIV",NA
"5077","BHI-040","pressures","LIV",NA
"5078","BHI-041","pressures","LIV",NA
"5079","BHI-042","pressures","LIV",NA
"5080","BHI-043","pressures","LIV",NA
"5081","BHI-301","pressures","LIV",NA
"5082","BHI-302","pressures","LIV",NA
"5083","BHI-303","pressures","LIV",NA
"5084","BHI-304","pressures","LIV",NA
"5085","BHI-305","pressures","LIV",NA
"5086","BHI-306","pressures","LIV",NA
"5087","BHI-307","pressures","LIV",NA
"5088","BHI-308","pressures","LIV",NA
"5089","BHI-309","pressures","LIV",NA
"5090","BHI-501","pressures","LIV",NA
"5091","BHI-502","pressures","LIV",NA
"5092","BHI-503","pressures","LIV",NA
"5093","BHI-504","pressures","LIV",NA
"5094","BHI-505","pressures","LIV",NA
"5095","BHI-506","pressures","LIV",NA
"5096","BHI-507","pressures","LIV",NA
"5097","BHI-508","pressures","LIV",NA
"5098","BHI-509","pressures","LIV",NA
"5099","BHI-510","pressures","LIV",NA
"5100","BHI-511","pressures","LIV",NA
"5101","BHI-512","pressures","LIV",NA
"5102","BHI-513","pressures","LIV",NA
"5103","BHI-514","pressures","LIV",NA
"5104","BHI-515","pressures","LIV",NA
"5105","BHI-516","pressures","LIV",NA
"5106","BHI-517","pressures","LIV",NA
"5107","BHI-000","resilience","LIV",80.1
"5108","BHI-001","resilience","LIV",80.7
"5109","BHI-002","resilience","LIV",78
"5110","BHI-003","resilience","LIV",78
"5111","BHI-005","resilience","LIV",80.7
"5112","BHI-006","resilience","LIV",78
"5113","BHI-007","resilience","LIV",78
"5114","BHI-008","resilience","LIV",81.1
"5115","BHI-009","resilience","LIV",78
"5116","BHI-010","resilience","LIV",81.1
"5117","BHI-011","resilience","LIV",80.7
"5118","BHI-012","resilience","LIV",78
"5119","BHI-013","resilience","LIV",81.1
"5120","BHI-014","resilience","LIV",80.7
"5121","BHI-015","resilience","LIV",78
"5122","BHI-016","resilience","LIV",81.1
"5123","BHI-017","resilience","LIV",76.9
"5124","BHI-018","resilience","LIV",76.9
"5125","BHI-019","resilience","LIV",NA
"5126","BHI-020","resilience","LIV",80.7
"5127","BHI-021","resilience","LIV",76.9
"5128","BHI-022","resilience","LIV",NA
"5129","BHI-023","resilience","LIV",81.6
"5130","BHI-024","resilience","LIV",79.8
"5131","BHI-025","resilience","LIV",78.5
"5132","BHI-026","resilience","LIV",80.7
"5133","BHI-027","resilience","LIV",79.8
"5134","BHI-028","resilience","LIV",78.5
"5135","BHI-029","resilience","LIV",80.7
"5136","BHI-030","resilience","LIV",82
"5137","BHI-031","resilience","LIV",78.5
"5138","BHI-032","resilience","LIV",82
"5139","BHI-033","resilience","LIV",NA
"5140","BHI-034","resilience","LIV",78.5
"5141","BHI-035","resilience","LIV",80.7
"5142","BHI-036","resilience","LIV",82
"5143","BHI-037","resilience","LIV",80.7
"5144","BHI-038","resilience","LIV",82
"5145","BHI-039","resilience","LIV",80.7
"5146","BHI-040","resilience","LIV",82
"5147","BHI-041","resilience","LIV",80.7
"5148","BHI-042","resilience","LIV",82
"5149","BHI-043","resilience","LIV",NA
"5150","BHI-301","resilience","LIV",80.7
"5151","BHI-302","resilience","LIV",78
"5152","BHI-303","resilience","LIV",81.1
"5153","BHI-304","resilience","LIV",76.9
"5154","BHI-305","resilience","LIV",NA
"5155","BHI-306","resilience","LIV",81.6
"5156","BHI-307","resilience","LIV",79.8
"5157","BHI-308","resilience","LIV",78.5
"5158","BHI-309","resilience","LIV",82
"5159","BHI-501","resilience","LIV",78.8
"5160","BHI-502","resilience","LIV",78
"5161","BHI-503","resilience","LIV",79.4
"5162","BHI-504","resilience","LIV",80
"5163","BHI-505","resilience","LIV",80.3
"5164","BHI-506","resilience","LIV",79.9
"5165","BHI-507","resilience","LIV",78.7
"5166","BHI-508","resilience","LIV",76.9
"5167","BHI-509","resilience","LIV",79.7
"5168","BHI-510","resilience","LIV",80.7
"5169","BHI-511","resilience","LIV",79.1
"5170","BHI-512","resilience","LIV",80.4
"5171","BHI-513","resilience","LIV",80.4
"5172","BHI-514","resilience","LIV",81.6
"5173","BHI-515","resilience","LIV",81.3
"5174","BHI-516","resilience","LIV",81.5
"5175","BHI-517","resilience","LIV",81.3
"5176","BHI-000","score","LIV",97.7
"5177","BHI-001","score","LIV",98.8
"5178","BHI-002","score","LIV",98.2
"5179","BHI-003","score","LIV",97.8
"5180","BHI-005","score","LIV",98
"5181","BHI-006","score","LIV",98.5
"5182","BHI-007","score","LIV",97.7
"5183","BHI-008","score","LIV",99.5
"5184","BHI-009","score","LIV",97.7
"5185","BHI-010","score","LIV",99.5
"5186","BHI-011","score","LIV",98
"5187","BHI-012","score","LIV",98.1
"5188","BHI-013","score","LIV",99.4
"5189","BHI-014","score","LIV",98
"5190","BHI-015","score","LIV",98.5
"5191","BHI-016","score","LIV",99.4
"5192","BHI-017","score","LIV",93.5
"5193","BHI-018","score","LIV",94.7
"5194","BHI-019","score","LIV",NA
"5195","BHI-020","score","LIV",99
"5196","BHI-021","score","LIV",95.6
"5197","BHI-022","score","LIV",NA
"5198","BHI-023","score","LIV",95.1
"5199","BHI-024","score","LIV",96.4
"5200","BHI-025","score","LIV",97.8
"5201","BHI-026","score","LIV",99.1
"5202","BHI-027","score","LIV",96.4
"5203","BHI-028","score","LIV",97.8
"5204","BHI-029","score","LIV",99.3
"5205","BHI-030","score","LIV",NA
"5206","BHI-031","score","LIV",97.8
"5207","BHI-032","score","LIV",97.9
"5208","BHI-033","score","LIV",NA
"5209","BHI-034","score","LIV",97.8
"5210","BHI-035","score","LIV",99.2
"5211","BHI-036","score","LIV",99.5
"5212","BHI-037","score","LIV",98.5
"5213","BHI-038","score","LIV",97.1
"5214","BHI-039","score","LIV",99
"5215","BHI-040","score","LIV",97.2
"5216","BHI-041","score","LIV",99
"5217","BHI-042","score","LIV",96
"5218","BHI-043","score","LIV",97
"5219","BHI-301","score","LIV",98.8
"5220","BHI-302","score","LIV",98.1
"5221","BHI-303","score","LIV",99.5
"5222","BHI-304","score","LIV",94.3
"5223","BHI-305","score","LIV",NA
"5224","BHI-306","score","LIV",95.1
"5225","BHI-307","score","LIV",96.4
"5226","BHI-308","score","LIV",97.8
"5227","BHI-309","score","LIV",97.2
"5228","BHI-501","score","LIV",98.4
"5229","BHI-502","score","LIV",97.8
"5230","BHI-503","score","LIV",98.2
"5231","BHI-504","score","LIV",98.8
"5232","BHI-505","score","LIV",99
"5233","BHI-506","score","LIV",98.6
"5234","BHI-507","score","LIV",96.3
"5235","BHI-508","score","LIV",94.7
"5236","BHI-509","score","LIV",97.1
"5237","BHI-510","score","LIV",99.1
"5238","BHI-511","score","LIV",97.2
"5239","BHI-512","score","LIV",98.7
"5240","BHI-513","score","LIV",97.9
"5241","BHI-514","score","LIV",99.4
"5242","BHI-515","score","LIV",97.8
"5243","BHI-516","score","LIV",97.9
