"region_id","dimension","goal","score","year"
"BHI-018","status","BD",68.7,2018
"BHI-019","status","BD",33.7,2018
"BHI-020","status","BD",76.4,2018
"BHI-021","status","BD",65.6,2018
"BHI-022","status","BD",71.3,2018
"BHI-023","status","BD",81,2018
"BHI-024","status","BD",84.1,2018
"BHI-025","status","BD",79.4,2018
"BHI-026","status","BD",54,2018
"BHI-027","status","BD",73.1,2018
"BHI-028","status","BD",72.1,2018
"BHI-029","status","BD",72.8,2018
"BHI-030","status","BD",58.9,2018
"BHI-031","status","BD",67.1,2018
"BHI-032","status","BD",71.6,2018
"BHI-033","status","BD",62.7,2018
"BHI-034","status","BD",71.5,2018
"BHI-035","status","BD",71.7,2018
"BHI-036","status","BD",73.3,2018
"BHI-037","status","BD",84.6,2018
"BHI-038","status","BD",82.9,2018
"BHI-039","status","BD",78.8,2018
"BHI-040","status","BD",83.1,2018
"BHI-041","status","BD",86,2018
"BHI-042","status","BD",85.8,2018
"BHI-043","status","BD",77.8,2018
"BHI-301","status","BD",69.7,2018
"BHI-302","status","BD",32.7,2018
"BHI-303","status","BD",63.6,2018
"BHI-304","status","BD",51.3,2018
"BHI-305","status","BD",63.6,2018
"BHI-306","status","BD",81,2018
"BHI-307","status","BD",81.1,2018
"BHI-308","status","BD",71.4,2018
"BHI-309","status","BD",78,2018
"BHI-501","status","BD",50.3,2018
"BHI-502","status","BD",30.2,2018
"BHI-503","status","BD",54.4,2018
"BHI-504","status","BD",75.4,2018
"BHI-505","status","BD",73.3,2018
"BHI-506","status","BD",53.5,2018
"BHI-507","status","BD",30.3,2018
"BHI-508","status","BD",55.8,2018
"BHI-509","status","BD",76.9,2018
"BHI-510","status","BD",54,2018
"BHI-511","status","BD",72.5,2018
"BHI-512","status","BD",67.6,2018
"BHI-513","status","BD",68.1,2018
"BHI-514","status","BD",72.8,2018
"BHI-515","status","BD",83.8,2018
"BHI-516","status","BD",81.4,2018
"BHI-517","status","BD",85.9,2018
"BHI-518","status","BD",77.8,2018
"BHI-000","trend","BD",-0.018,2018
"BHI-001","trend","BD",-0.021,2018
"BHI-002","trend","BD",-0.015,2018
"BHI-003","trend","BD",-0.015,2018
"BHI-005","trend","BD",-0.021,2018
"BHI-006","trend","BD",-0.015,2018
"BHI-007","trend","BD",-0.015,2018
"BHI-008","trend","BD",-0.013,2018
"BHI-009","trend","BD",-0.015,2018
"BHI-010","trend","BD",-0.013,2018
"BHI-011","trend","BD",-0.021,2018
"BHI-012","trend","BD",-0.015,2018
"BHI-013","trend","BD",-0.013,2018
"BHI-014","trend","BD",-0.021,2018
"BHI-015","trend","BD",-0.015,2018
"BHI-016","trend","BD",-0.013,2018
"BHI-017","trend","BD",-0.018,2018
"BHI-018","trend","BD",-0.018,2018
"BHI-019","trend","BD",-0.005,2018
"BHI-020","trend","BD",-0.021,2018
"BHI-021","trend","BD",-0.018,2018
"BHI-022","trend","BD",-0.005,2018
"BHI-023","trend","BD",-0.02,2018
"BHI-024","trend","BD",-0.02,2018
"BHI-025","trend","BD",-0.018,2018
"BHI-026","trend","BD",-0.021,2018
"BHI-027","trend","BD",-0.02,2018
"BHI-028","trend","BD",-0.018,2018
"BHI-029","trend","BD",-0.021,2018
"BHI-030","trend","BD",-0.02,2018
"BHI-031","trend","BD",-0.018,2018
"BHI-032","trend","BD",-0.02,2018
"BHI-033","trend","BD",-0.005,2018
"BHI-034","trend","BD",-0.018,2018
"BHI-035","trend","BD",-0.021,2018
"BHI-036","trend","BD",-0.02,2018
"BHI-037","trend","BD",-0.021,2018
"BHI-038","trend","BD",-0.02,2018
"BHI-039","trend","BD",-0.021,2018
"BHI-040","trend","BD",-0.02,2018
"BHI-041","trend","BD",-0.021,2018
"BHI-042","trend","BD",-0.02,2018
"BHI-043","trend","BD",NA,2018
"BHI-301","trend","BD",-0.021,2018
"BHI-302","trend","BD",-0.015,2018
"BHI-303","trend","BD",-0.013,2018
"BHI-304","trend","BD",-0.018,2018
"BHI-305","trend","BD",-0.005,2018
"BHI-306","trend","BD",-0.02,2018
"BHI-307","trend","BD",-0.02,2018
"BHI-308","trend","BD",-0.018,2018
"BHI-309","trend","BD",-0.02,2018
"BHI-501","trend","BD",-0.017,2018
"BHI-502","trend","BD",-0.015,2018
"BHI-503","trend","BD",-0.018,2018
"BHI-504","trend","BD",-0.014,2018
"BHI-505","trend","BD",-0.014,2018
"BHI-506","trend","BD",-0.016,2018
"BHI-507","trend","BD",-0.018,2018
"BHI-508","trend","BD",-0.013,2018
"BHI-509","trend","BD",-0.018,2018
"BHI-510","trend","BD",-0.021,2018
"BHI-511","trend","BD",-0.019,2018
"BHI-512","trend","BD",-0.02,2018
"BHI-513","trend","BD",-0.014,2018
"BHI-514","trend","BD",-0.02,2018
"BHI-515","trend","BD",-0.021,2018
"BHI-516","trend","BD",-0.02,2018
"BHI-517","trend","BD",-0.021,2018
"BHI-518","trend","BD",NA,2018
"BHI-000","future","CON",48.3,2018
"BHI-001","future","CON",78.4,2018
"BHI-002","future","CON",69.7,2018
"BHI-003","future","CON",12.7,2018
"BHI-005","future","CON",16.4,2018
"BHI-006","future","CON",29.5,2018
"BHI-007","future","CON",4.6,2018
"BHI-008","future","CON",5.5,2018
"BHI-009","future","CON",10.2,2018
"BHI-010","future","CON",80.1,2018
"BHI-011","future","CON",59.9,2018
"BHI-012","future","CON",63.6,2018
"BHI-013","future","CON",64.6,2018
"BHI-014","future","CON",50.4,2018
"BHI-015","future","CON",15.4,2018
"BHI-016","future","CON",53.6,2018
"BHI-017","future","CON",22.1,2018
"BHI-018","future","CON",10.8,2018
"BHI-019","future","CON",2.7,2018
"BHI-020","future","CON",57.7,2018
"BHI-021","future","CON",26.3,2018
"BHI-022","future","CON",6.7,2018
"BHI-023","future","CON",47.6,2018
"BHI-024","future","CON",8.4,2018
"BHI-025","future","CON",8.2,2018
"BHI-026","future","CON",71.3,2018
"BHI-027","future","CON",10.1,2018
"BHI-028","future","CON",63,2018
"BHI-029","future","CON",66.3,2018
"BHI-030","future","CON",44.3,2018
"BHI-031","future","CON",32.1,2018
"BHI-032","future","CON",75.5,2018
"BHI-033","future","CON",7.9,2018
"BHI-034","future","CON",61.8,2018
"BHI-035","future","CON",64.9,2018
"BHI-036","future","CON",46.8,2018
"BHI-037","future","CON",67.4,2018
"BHI-038","future","CON",73.4,2018
"BHI-039","future","CON",40.9,2018
"BHI-040","future","CON",48.2,2018
"BHI-041","future","CON",64.7,2018
"BHI-042","future","CON",43.5,2018
"BHI-043","future","CON",NA,2018
"BHI-301","future","CON",64,2018
"BHI-302","future","CON",42.3,2018
"BHI-303","future","CON",57.9,2018
"BHI-304","future","CON",22.3,2018
"BHI-305","future","CON",6.9,2018
"BHI-306","future","CON",47.6,2018
"BHI-307","future","CON",8.8,2018
"BHI-308","future","CON",44.3,2018
"BHI-309","future","CON",59.8,2018
"BHI-501","future","CON",72.2,2018
"BHI-502","future","CON",12.7,2018
"BHI-503","future","CON",22.8,2018
"BHI-504","future","CON",5.2,2018
"BHI-505","future","CON",62.5,2018
"BHI-506","future","CON",63.1,2018
"BHI-507","future","CON",33,2018
"BHI-508","future","CON",7.8,2018
"BHI-509","future","CON",28.4,2018
"BHI-510","future","CON",71.3,2018
"BHI-511","future","CON",40.2,2018
"BHI-512","future","CON",50.6,2018
"BHI-513","future","CON",45.1,2018
"BHI-514","future","CON",52.4,2018
"BHI-515","future","CON",70.2,2018
"BHI-516","future","CON",45.3,2018
"BHI-517","future","CON",54.9,2018
"BHI-518","future","CON",NA,2018
"BHI-000","pressures","CON",7.8,2018
"BHI-001","pressures","CON",12,2018
"BHI-002","pressures","CON",2.7,2018
"BHI-003","pressures","CON",26,2018
"BHI-005","pressures","CON",8.7,2018
"BHI-006","pressures","CON",30,2018
"BHI-007","pressures","CON",12,2018
"BHI-008","pressures","CON",6,2018
"BHI-009","pressures","CON",16,2018
"BHI-010","pressures","CON",3.3,2018
"BHI-011","pressures","CON",66.7,2018
"BHI-012","pressures","CON",42.7,2018
"BHI-013","pressures","CON",19.3,2018
"BHI-014","pressures","CON",5.3,2018
"BHI-015","pressures","CON",8,2018
"BHI-016","pressures","CON",2.7,2018
"BHI-017","pressures","CON",8.7,2018
"BHI-018","pressures","CON",3.3,2018
"BHI-019","pressures","CON",NA,2018
"BHI-020","pressures","CON",2,2018
"BHI-021","pressures","CON",12,2018
"BHI-022","pressures","CON",NA,2018
"BHI-023","pressures","CON",NA,2018
"BHI-024","pressures","CON",2,2018
"BHI-025","pressures","CON",8,2018
"BHI-026","pressures","CON",1.3,2018
"BHI-027","pressures","CON",NA,2018
"BHI-028","pressures","CON",0,2018
"BHI-029","pressures","CON",0.7,2018
"BHI-030","pressures","CON",4.7,2018
"BHI-031","pressures","CON",46,2018
"BHI-032","pressures","CON",4.7,2018
"BHI-033","pressures","CON",NA,2018
"BHI-034","pressures","CON",35.3,2018
"BHI-035","pressures","CON",2.7,2018
"BHI-036","pressures","CON",5.3,2018
"BHI-037","pressures","CON",0.7,2018
"BHI-038","pressures","CON",0.7,2018
"BHI-039","pressures","CON",8.7,2018
"BHI-040","pressures","CON",0,2018
"BHI-041","pressures","CON",2,2018
"BHI-042","pressures","CON",3.3,2018
"BHI-043","pressures","CON",NA,2018
"BHI-301","pressures","CON",4.3,2018
"BHI-302","pressures","CON",15.8,2018
"BHI-303","pressures","CON",11,2018
"BHI-304","pressures","CON",9.2,2018
"BHI-305","pressures","CON",NA,2018
"BHI-306","pressures","CON",NA,2018
"BHI-307","pressures","CON",2,2018
"BHI-308","pressures","CON",24.4,2018
"BHI-309","pressures","CON",2.6,2018
"BHI-501","pressures","CON",5.3,2018
"BHI-502","pressures","CON",26,2018
"BHI-503","pressures","CON",19.2,2018
"BHI-504","pressures","CON",8.2,2018
"BHI-505","pressures","CON",6.5,2018
"BHI-506","pressures","CON",39.2,2018
"BHI-507","pressures","CON",7,2018
"BHI-508","pressures","CON",3.3,2018
"BHI-509","pressures","CON",4.4,2018
"BHI-510","pressures","CON",1.3,2018
"BHI-511","pressures","CON",0,2018
"BHI-512","pressures","CON",15.1,2018
"BHI-513","pressures","CON",18.9,2018
"BHI-514","pressures","CON",4.5,2018
"BHI-515","pressures","CON",0.7,2018
"BHI-516","pressures","CON",3.4,2018
"BHI-517","pressures","CON",2.6,2018
"BHI-518","pressures","CON",NA,2018
"BHI-000","resilience","CON",80.1,2018
"BHI-001","resilience","CON",80.7,2018
"BHI-002","resilience","CON",78,2018
"BHI-003","resilience","CON",78,2018
"BHI-005","resilience","CON",80.7,2018
"BHI-006","resilience","CON",78,2018
"BHI-007","resilience","CON",78,2018
"BHI-008","resilience","CON",81.1,2018
"BHI-009","resilience","CON",78,2018
"BHI-010","resilience","CON",81.1,2018
"BHI-011","resilience","CON",80.7,2018
"BHI-012","resilience","CON",78,2018
"BHI-013","resilience","CON",81.1,2018
"BHI-014","resilience","CON",80.7,2018
"BHI-015","resilience","CON",78,2018
"BHI-016","resilience","CON",81.1,2018
"BHI-017","resilience","CON",76.9,2018
"BHI-018","resilience","CON",76.9,2018
"BHI-019","resilience","CON",NA,2018
"BHI-020","resilience","CON",80.7,2018
"BHI-021","resilience","CON",76.9,2018
"BHI-022","resilience","CON",NA,2018
"BHI-023","resilience","CON",81.6,2018
"BHI-024","resilience","CON",79.8,2018
"BHI-025","resilience","CON",78.5,2018
"BHI-026","resilience","CON",80.7,2018
"BHI-027","resilience","CON",79.8,2018
"BHI-028","resilience","CON",78.5,2018
"BHI-029","resilience","CON",80.7,2018
"BHI-030","resilience","CON",82,2018
"BHI-031","resilience","CON",78.5,2018
"BHI-032","resilience","CON",82,2018
"BHI-033","resilience","CON",NA,2018
"BHI-034","resilience","CON",78.5,2018
"BHI-035","resilience","CON",80.7,2018
"BHI-036","resilience","CON",82,2018
"BHI-037","resilience","CON",80.7,2018
"BHI-038","resilience","CON",82,2018
"BHI-039","resilience","CON",80.7,2018
"BHI-040","resilience","CON",82,2018
"BHI-041","resilience","CON",80.7,2018
"BHI-042","resilience","CON",82,2018
"BHI-043","resilience","CON",NA,2018
"BHI-301","resilience","CON",80.7,2018
"BHI-302","resilience","CON",78,2018
"BHI-303","resilience","CON",81.1,2018
"BHI-304","resilience","CON",76.9,2018
"BHI-305","resilience","CON",NA,2018
"BHI-306","resilience","CON",81.6,2018
"BHI-307","resilience","CON",79.8,2018
"BHI-308","resilience","CON",78.5,2018
"BHI-309","resilience","CON",82,2018
"BHI-501","resilience","CON",78.8,2018
"BHI-502","resilience","CON",78,2018
"BHI-503","resilience","CON",79.4,2018
"BHI-504","resilience","CON",80,2018
"BHI-505","resilience","CON",80.3,2018
"BHI-506","resilience","CON",79.9,2018
"BHI-507","resilience","CON",78.7,2018
"BHI-508","resilience","CON",76.9,2018
"BHI-509","resilience","CON",79.7,2018
"BHI-510","resilience","CON",80.7,2018
"BHI-511","resilience","CON",79.1,2018
"BHI-512","resilience","CON",80.4,2018
"BHI-513","resilience","CON",80.4,2018
"BHI-514","resilience","CON",81.6,2018
"BHI-515","resilience","CON",81.3,2018
"BHI-516","resilience","CON",81.5,2018
"BHI-517","resilience","CON",81.3,2018
"BHI-518","resilience","CON",NA,2018
"BHI-000","score","CON",43.7,2018
"BHI-001","score","CON",69.9,2018
"BHI-002","score","CON",61.6,2018
"BHI-003","score","CON",19.1,2018
"BHI-005","score","CON",14.8,2018
"BHI-006","score","CON",27.5,2018
"BHI-007","score","CON",6.6,2018
"BHI-008","score","CON",7.5,2018
"BHI-009","score","CON",7.8,2018
"BHI-010","score","CON",60.9,2018
"BHI-011","score","CON",55.9,2018
"BHI-012","score","CON",57.7,2018
"BHI-013","score","CON",56.9,2018
"BHI-014","score","CON",49.7,2018
"BHI-015","score","CON",15.3,2018
"BHI-016","score","CON",52.5,2018
"BHI-017","score","CON",22,2018
"BHI-018","score","CON",9.7,2018
"BHI-019","score","CON",2.7,2018
"BHI-020","score","CON",51.7,2018
"BHI-021","score","CON",23.9,2018
"BHI-022","score","CON",6.7,2018
"BHI-023","score","CON",42.5,2018
"BHI-024","score","CON",7.5,2018
"BHI-025","score","CON",7.4,2018
"BHI-026","score","CON",63.4,2018
"BHI-027","score","CON",9.1,2018
"BHI-028","score","CON",56.5,2018
"BHI-029","score","CON",59,2018
"BHI-030","score","CON",39.5,2018
"BHI-031","score","CON",30.3,2018
"BHI-032","score","CON",68.2,2018
"BHI-033","score","CON",7.9,2018
"BHI-034","score","CON",58.4,2018
"BHI-035","score","CON",58.4,2018
"BHI-036","score","CON",42.2,2018
"BHI-037","score","CON",60,2018
"BHI-038","score","CON",65.3,2018
"BHI-039","score","CON",37.4,2018
"BHI-040","score","CON",43.6,2018
"BHI-041","score","CON",58.1,2018
"BHI-042","score","CON",39.1,2018
"BHI-043","score","CON",NA,2018
"BHI-301","score","CON",57.6,2018
"BHI-302","score","CON",39.8,2018
"BHI-303","score","CON",50.1,2018
"BHI-304","score","CON",21.3,2018
"BHI-305","score","CON",6.9,2018
"BHI-306","score","CON",42.5,2018
"BHI-307","score","CON",7.9,2018
"BHI-308","score","CON",40.9,2018
"BHI-309","score","CON",53.5,2018
"BHI-501","score","CON",64,2018
"BHI-502","score","CON",19.1,2018
"BHI-503","score","CON",21,2018
"BHI-504","score","CON",7.1,2018
"BHI-505","score","CON",47.5,2018
"BHI-506","score","CON",56.9,2018
"BHI-507","score","CON",32.7,2018
"BHI-508","score","CON",7.1,2018
"BHI-509","score","CON",25.6,2018
"BHI-510","score","CON",63.4,2018
"BHI-511","score","CON",36,2018
"BHI-512","score","CON",45.6,2018
"BHI-513","score","CON",41.8,2018
"BHI-514","score","CON",47.2,2018
"BHI-515","score","CON",62.5,2018
"BHI-516","score","CON",41.2,2018
"BHI-517","score","CON",49.3,2018
"BHI-518","score","CON",NA,2018
"BHI-000","status","CON",39.2,2018
"BHI-001","status","CON",61.4,2018
"BHI-002","status","CON",53.6,2018
"BHI-003","status","CON",25.4,2018
"BHI-005","status","CON",13.2,2018
"BHI-006","status","CON",25.4,2018
"BHI-007","status","CON",8.5,2018
"BHI-008","status","CON",9.5,2018
"BHI-009","status","CON",5.5,2018
"BHI-010","status","CON",41.6,2018
"BHI-011","status","CON",51.9,2018
"BHI-012","status","CON",51.9,2018
"BHI-013","status","CON",49.2,2018
"BHI-014","status","CON",49,2018
"BHI-015","status","CON",15.2,2018
"BHI-016","status","CON",51.5,2018
"BHI-017","status","CON",22,2018
"BHI-018","status","CON",8.7,2018
"BHI-019","status","CON",2.7,2018
"BHI-020","status","CON",45.6,2018
"BHI-021","status","CON",21.6,2018
"BHI-022","status","CON",6.6,2018
"BHI-023","status","CON",37.4,2018
"BHI-024","status","CON",6.6,2018
"BHI-025","status","CON",6.6,2018
"BHI-026","status","CON",55.4,2018
"BHI-027","status","CON",8,2018
"BHI-028","status","CON",50,2018
"BHI-029","status","CON",51.6,2018
"BHI-030","status","CON",34.7,2018
"BHI-031","status","CON",28.5,2018
"BHI-032","status","CON",61,2018
"BHI-033","status","CON",8,2018
"BHI-034","status","CON",55,2018
"BHI-035","status","CON",51.9,2018
"BHI-036","status","CON",37.6,2018
"BHI-037","status","CON",52.6,2018
"BHI-038","status","CON",57.1,2018
"BHI-039","status","CON",34,2018
"BHI-040","status","CON",39,2018
"BHI-041","status","CON",51.6,2018
"BHI-042","status","CON",34.7,2018
"BHI-043","status","CON",NA,2018
"BHI-301","status","CON",51.3,2018
"BHI-302","status","CON",37.3,2018
"BHI-303","status","CON",42.3,2018
"BHI-304","status","CON",20.3,2018
"BHI-305","status","CON",6.9,2018
"BHI-306","status","CON",37.4,2018
"BHI-307","status","CON",7,2018
"BHI-308","status","CON",37.5,2018
"BHI-309","status","CON",47.2,2018
"BHI-501","status","CON",55.8,2018
"BHI-502","status","CON",25.4,2018
"BHI-503","status","CON",19.3,2018
"BHI-504","status","CON",9.1,2018
"BHI-505","status","CON",32.5,2018
"BHI-506","status","CON",50.8,2018
"BHI-507","status","CON",32.3,2018
"BHI-508","status","CON",6.5,2018
"BHI-509","status","CON",22.8,2018
"BHI-510","status","CON",55.4,2018
"BHI-511","status","CON",31.9,2018
"BHI-512","status","CON",40.5,2018
"BHI-513","status","CON",38.5,2018
"BHI-514","status","CON",42.1,2018
"BHI-515","status","CON",54.7,2018
"BHI-516","status","CON",37,2018
"BHI-517","status","CON",43.7,2018
"BHI-518","status","CON",NA,2018
"BHI-000","trend","CON",-0.04,2018
"BHI-001","trend","CON",0.077,2018
"BHI-002","trend","CON",0.077,2018
"BHI-003","trend","CON",-1,2018
"BHI-005","trend","CON",NA,2018
"BHI-006","trend","CON",NA,2018
"BHI-007","trend","CON",-1,2018
"BHI-008","trend","CON",-1,2018
"BHI-009","trend","CON",1,2018
"BHI-010","trend","CON",1,2018
"BHI-011","trend","CON",0.163,2018
"BHI-012","trend","CON",0.163,2018
"BHI-013","trend","CON",0.163,2018
"BHI-014","trend","CON",-0.328,2018
"BHI-015","trend","CON",-0.328,2018
"BHI-016","trend","CON",-0.328,2018
"BHI-017","trend","CON",-0.328,2018
"BHI-018","trend","CON",NA,2018
"BHI-019","trend","CON",NA,2018
"BHI-020","trend","CON",0.007,2018
"BHI-021","trend","CON",0.007,2018
"BHI-022","trend","CON",0.007,2018
"BHI-023","trend","CON",0.007,2018
"BHI-024","trend","CON",0.007,2018
"BHI-025","trend","CON",0.007,2018
"BHI-026","trend","CON",0.036,2018
"BHI-027","trend","CON",NA,2018
"BHI-028","trend","CON",NA,2018
"BHI-029","trend","CON",0.03,2018
"BHI-030","trend","CON",0.03,2018
"BHI-031","trend","CON",0.03,2018
"BHI-032","trend","CON",-0.027,2018
"BHI-033","trend","CON",-0.027,2018
"BHI-034","trend","CON",-0.027,2018
"BHI-035","trend","CON",-0.012,2018
"BHI-036","trend","CON",-0.012,2018
"BHI-037","trend","CON",0.025,2018
"BHI-038","trend","CON",0.025,2018
"BHI-039","trend","CON",-0.052,2018
"BHI-040","trend","CON",-0.052,2018
"BHI-041","trend","CON",-0.007,2018
"BHI-042","trend","CON",-0.007,2018
"BHI-043","trend","CON",NA,2018
"BHI-301","trend","CON",-0.011,2018
"BHI-302","trend","CON",-0.241,2018
"BHI-303","trend","CON",0.106,2018
"BHI-304","trend","CON",-0.197,2018
"BHI-305","trend","CON",-0.012,2018
"BHI-306","trend","CON",0.007,2018
"BHI-307","trend","CON",0.007,2018
"BHI-308","trend","CON",0.007,2018
"BHI-309","trend","CON",0.004,2018
"BHI-501","trend","CON",0.077,2018
"BHI-502","trend","CON",-1,2018
"BHI-503","trend","CON",NA,2018
"BHI-504","trend","CON",-1,2018
"BHI-505","trend","CON",1,2018
"BHI-506","trend","CON",0.163,2018
"BHI-507","trend","CON",-0.328,2018
"BHI-508","trend","CON",NA,2018
"BHI-509","trend","CON",0.007,2018
"BHI-510","trend","CON",0.036,2018
"BHI-511","trend","CON",NA,2018
"BHI-512","trend","CON",0.03,2018
"BHI-513","trend","CON",-0.027,2018
"BHI-514","trend","CON",-0.012,2018
"BHI-515","trend","CON",0.025,2018
"BHI-516","trend","CON",-0.052,2018
"BHI-517","trend","CON",-0.007,2018
"BHI-518","trend","CON",NA,2018
"BHI-000","future","CS",84.7,2018
"BHI-001","future","CS",100,2018
"BHI-002","future","CS",74.7,2018
"BHI-003","future","CS",62.3,2018
"BHI-005","future","CS",NA,2018
"BHI-006","future","CS",100,2018
"BHI-007","future","CS",60,2018
"BHI-008","future","CS",100,2018
"BHI-009","future","CS",60,2018
"BHI-010","future","CS",100,2018
"BHI-011","future","CS",100,2018
"BHI-012","future","CS",14.8,2018
"BHI-013","future","CS",36.5,2018
"BHI-014","future","CS",48.5,2018
"BHI-015","future","CS",NA,2018
"BHI-016","future","CS",0.7,2018
"BHI-017","future","CS",100,2018
"BHI-018","future","CS",60.7,2018
"BHI-019","future","CS",79.5,2018
"BHI-020","future","CS",100,2018
"BHI-021","future","CS",100,2018
"BHI-022","future","CS",89.4,2018
"BHI-023","future","CS",100,2018
"BHI-024","future","CS",NA,2018
"BHI-025","future","CS",76.2,2018
"BHI-026","future","CS",100,2018
"BHI-027","future","CS",100,2018
"BHI-028","future","CS",100,2018
"BHI-029","future","CS",100,2018
"BHI-030","future","CS",100,2018
"BHI-031","future","CS",100,2018
"BHI-032","future","CS",90.5,2018
"BHI-033","future","CS",86.5,2018
"BHI-034","future","CS",63.7,2018
"BHI-035","future","CS",87.6,2018
