region_id,month,year,secchi_depth
BHI-021,9,1996,7
BHI-026,9,1996,7
BHI-026,9,1996,7
BHI-029,9,1996,6
BHI-029,9,1996,6
BHI-015,9,1996,9
BHI-014,9,1996,6.5
BHI-014,9,1996,6.5
BHI-003,9,1996,7
BHI-003,9,1996,7
BHI-003,6,1997,8
BHI-003,6,1997,8
BHI-003,6,1997,8.5
BHI-001,6,1997,7
BHI-001,6,1997,7
BHI-001,6,1997,10
BHI-001,6,1997,10
BHI-001,6,1997,9
BHI-001,6,1997,9.5
BHI-001,6,1997,8
BHI-001,6,1997,8
BHI-002,6,1997,8
BHI-002,6,1997,8
BHI-026,6,1997,6.2
BHI-012,6,1997,8
BHI-012,6,1997,8
BHI-003,6,1997,8.5
BHI-011,6,1997,8
BHI-011,6,1997,8
BHI-015,6,1997,12
BHI-015,6,1997,12
BHI-015,6,1997,10
BHI-015,6,1997,10
BHI-014,6,1997,8
BHI-014,6,1997,8
BHI-021,6,1997,7
BHI-021,6,1997,7
BHI-024,6,1997,9
BHI-024,6,1997,9
BHI-024,6,1997,11
BHI-024,6,1997,11
BHI-018,6,1997,5.5
BHI-024,6,1997,7
BHI-024,6,1997,7
BHI-020,6,1997,8
BHI-020,6,1997,8
BHI-029,6,1997,8
BHI-029,6,1997,8
BHI-021,6,1997,7
BHI-026,6,1997,5.5
BHI-026,6,1997,5.5
BHI-026,6,1997,6
BHI-026,6,1997,6
BHI-015,6,1997,10
BHI-003,6,1997,7.5
BHI-026,6,1997,7
BHI-026,6,1997,7
BHI-026,6,1997,8
BHI-026,6,1997,8
BHI-038,6,1997,3
BHI-038,6,1997,3
BHI-038,6,1997,6.5
BHI-013,6,1997,6
BHI-012,6,1997,7
BHI-012,6,1997,7
BHI-014,6,1997,7.5
BHI-014,6,1997,7.5
BHI-002,6,1997,10
BHI-041,6,1997,6.8
BHI-018,6,1997,5
BHI-001,6,1997,7
BHI-001,6,1997,7
BHI-027,6,1997,4
BHI-027,6,1997,3.4
BHI-006,6,1997,9.7
BHI-027,6,1997,3.1
BHI-027,6,1997,3.8
BHI-027,6,1997,3.6
BHI-006,6,1997,9.2
BHI-026,6,1997,8
BHI-003,6,1997,7
BHI-003,6,1997,7.5
BHI-003,6,1997,8
BHI-012,6,1997,6.8
BHI-003,6,1997,8
BHI-012,6,1997,9
BHI-038,6,1997,4
BHI-038,6,1997,4
BHI-003,6,1997,7
BHI-041,6,1997,6.1
BHI-038,6,1997,9.4
BHI-003,6,1997,7.5
BHI-003,6,1997,7
BHI-001,7,1997,7.5
BHI-001,7,1997,8
BHI-026,7,1997,6
BHI-003,7,1997,7
BHI-003,7,1997,7
BHI-003,7,1997,8
BHI-011,7,1997,10
BHI-002,7,1997,7.5
BHI-027,7,1997,2.5
BHI-041,7,1997,6.4
BHI-006,7,1997,6.1
BHI-006,7,1997,6.3
BHI-038,7,1997,7.5
BHI-003,7,1997,7
BHI-003,7,1997,7
BHI-006,7,1997,8.5
BHI-006,7,1997,9.3
BHI-026,7,1997,3.8
BHI-038,7,1997,3
BHI-038,7,1997,3
BHI-003,7,1997,8
BHI-003,7,1997,8
BHI-003,7,1997,7
BHI-002,7,1997,7
BHI-002,7,1997,7
BHI-012,7,1997,7
BHI-013,7,1997,6
BHI-012,7,1997,6
BHI-012,7,1997,6
BHI-041,7,1997,5.8
BHI-018,7,1997,3
BHI-018,7,1997,3
BHI-018,7,1997,3
BHI-018,7,1997,3
BHI-021,7,1997,4
BHI-021,7,1997,4
BHI-021,7,1997,7
BHI-021,7,1997,7
BHI-021,7,1997,3
BHI-021,7,1997,4
BHI-021,7,1997,4
BHI-038,7,1997,8
BHI-026,7,1997,6
BHI-026,7,1997,6
BHI-026,7,1997,5
BHI-026,7,1997,5
BHI-019,7,1997,4
BHI-019,7,1997,4
BHI-022,7,1997,4
BHI-022,7,1997,4
BHI-024,7,1997,4.5
BHI-024,7,1997,4.5
BHI-024,7,1997,5
BHI-024,7,1997,5
BHI-015,7,1997,7
BHI-015,7,1997,7
BHI-014,7,1997,3
BHI-014,7,1997,4
BHI-014,7,1997,3.5
BHI-014,7,1997,3
BHI-021,7,1997,5
BHI-001,7,1997,7
BHI-001,7,1997,7
BHI-003,7,1997,7
BHI-038,7,1997,6
BHI-038,7,1997,6
BHI-003,7,1997,6.5
BHI-026,7,1997,4
BHI-003,7,1997,6.5
BHI-003,7,1997,6
BHI-011,7,1997,5.5
BHI-012,8,1997,8.466666666666667
BHI-003,8,1997,8
BHI-042,8,1997,3.5
BHI-042,8,1997,3.5
BHI-007,8,1997,6
BHI-007,8,1997,6
BHI-012,8,1997,6.7
BHI-012,8,1997,6.7
BHI-012,8,1997,7
BHI-001,8,1997,11
BHI-001,8,1997,10
BHI-041,8,1997,8.2
BHI-036,8,1997,3.3
BHI-036,8,1997,3.3
BHI-003,8,1997,7.5
BHI-038,8,1997,7.2
BHI-012,8,1997,6
BHI-003,8,1997,7
BHI-003,8,1997,7
BHI-001,8,1997,9
BHI-001,8,1997,9
BHI-001,8,1997,11
BHI-001,8,1997,11
BHI-016,8,1997,2
BHI-016,8,1997,2
BHI-016,8,1997,2
BHI-016,8,1997,2
BHI-016,8,1997,1.2
BHI-016,8,1997,1.2
BHI-016,8,1997,1.7
BHI-016,8,1997,1.7
BHI-016,8,1997,3
BHI-016,8,1997,3
BHI-013,8,1997,1.5
BHI-013,8,1997,1.5
BHI-013,8,1997,1.8
BHI-013,8,1997,1.8
BHI-013,8,1997,2.5
BHI-013,8,1997,2.5
BHI-013,8,1997,3
BHI-013,8,1997,3
BHI-013,8,1997,8
BHI-003,8,1997,6.5
BHI-026,8,1997,6
BHI-012,8,1997,6
BHI-012,8,1997,8
BHI-018,8,1997,2
BHI-018,8,1997,2
BHI-018,8,1997,2
BHI-018,8,1997,2
BHI-021,8,1997,4
BHI-021,8,1997,4
BHI-021,8,1997,7
BHI-021,8,1997,7
BHI-021,8,1997,6
BHI-006,8,1997,8.8
BHI-012,8,1997,7
BHI-012,8,1997,8
BHI-012,8,1997,6
BHI-012,8,1997,6
BHI-003,8,1997,8
BHI-003,8,1997,7
BHI-012,8,1997,7
BHI-003,8,1997,8
BHI-006,8,1997,8.9
BHI-006,8,1997,7
BHI-007,8,1997,8
BHI-007,8,1997,8
BHI-007,8,1997,8
BHI-041,8,1997,5.8
BHI-041,8,1997,6.8
BHI-041,8,1997,5.9
BHI-038,8,1997,5.8
BHI-038,8,1997,5.7
BHI-037,8,1997,6.4
BHI-038,8,1997,6.2
BHI-012,8,1997,7.2
BHI-003,8,1997,7.5
BHI-003,8,1997,8.5
BHI-003,8,1997,8
BHI-027,8,1997,4
BHI-016,8,1997,1.8
BHI-016,8,1997,1.8
BHI-013,8,1997,1.5
BHI-013,8,1997,1.5
BHI-013,8,1997,3
BHI-013,8,1997,3
BHI-013,8,1997,3.5
BHI-013,8,1997,3.5
BHI-013,8,1997,5
BHI-003,8,1997,9
BHI-027,8,1997,4.9
BHI-027,8,1997,6
BHI-026,8,1997,7.5
BHI-012,8,1997,5.8
BHI-012,8,1997,6
BHI-018,8,1997,2
BHI-018,8,1997,2
BHI-021,8,1997,3.5
BHI-021,8,1997,3.5
BHI-021,8,1997,6.5
BHI-027,8,1997,5.2
BHI-027,8,1997,5
BHI-027,8,1997,4.8
BHI-021,8,1997,8
BHI-021,8,1997,8
BHI-024,8,1997,6
BHI-024,8,1997,6
BHI-027,8,1997,5
BHI-026,8,1997,6
BHI-026,8,1997,6
BHI-029,8,1997,6.5
BHI-029,8,1997,6.5
BHI-012,8,1997,5
BHI-012,8,1997,5
BHI-015,8,1997,7
BHI-015,8,1997,7
BHI-012,9,1997,5
BHI-012,9,1997,6.75
BHI-001,9,1997,10.5
BHI-001,9,1997,10.5
BHI-003,9,1997,8.5
BHI-041,9,1997,4.9
BHI-038,9,1997,6
BHI-011,9,1997,6.5
BHI-003,9,1997,10
BHI-026,9,1997,6.5
BHI-003,9,1997,7.5
BHI-002,9,1997,4
BHI-006,9,1997,6.5
BHI-006,9,1997,7
BHI-003,9,1997,9
BHI-003,9,1997,8
BHI-006,9,1997,7.6
BHI-003,9,1997,10
BHI-003,9,1997,9
BHI-003,9,1997,8
BHI-003,9,1997,8
BHI-001,9,1997,5.5
BHI-001,9,1997,5.5
BHI-001,9,1997,5
BHI-001,9,1997,5
BHI-001,9,1997,7
BHI-001,9,1997,7
BHI-026,9,1997,7.5
BHI-015,9,1997,6
BHI-015,9,1997,6
BHI-015,9,1997,6
BHI-015,9,1997,6
BHI-014,9,1997,7.5
BHI-014,9,1997,7.5
BHI-003,9,1997,9
BHI-003,9,1997,8.5
BHI-024,9,1997,7
BHI-024,9,1997,7
BHI-027,9,1997,4.4
BHI-020,9,1997,5.5
BHI-020,9,1997,5.5
BHI-018,9,1997,6.5
BHI-026,9,1997,6.5
BHI-026,9,1997,6.5
BHI-027,9,1997,4.2
BHI-026,9,1997,6
BHI-026,9,1997,6
BHI-012,9,1997,11.333333333333334
BHI-003,9,1997,9
BHI-038,9,1997,4
BHI-038,9,1997,4
BHI-041,9,1997,5.5
BHI-041,9,1997,6.1
BHI-012,6,1998,7.7
BHI-021,6,1998,8
BHI-003,6,1998,6.3
BHI-003,6,1998,6.2
BHI-006,6,1998,6.6
BHI-006,6,1998,7.1
BHI-001,6,1998,10.5
BHI-001,6,1998,10.5
BHI-001,6,1998,7.5
BHI-001,6,1998,7.5
BHI-026,6,1998,7
BHI-017,6,1998,2.5
BHI-017,6,1998,3.5
BHI-012,6,1998,5.5
BHI-012,6,1998,5.5
BHI-015,6,1998,6.5
BHI-015,6,1998,6.5
BHI-002,6,1998,7.7
BHI-001,6,1998,10
BHI-001,6,1998,10
BHI-027,6,1998,3.1
BHI-017,6,1998,1.5
BHI-003,6,1998,7.2
BHI-003,6,1998,6.3
BHI-021,6,1998,6
BHI-024,6,1998,6
BHI-024,6,1998,6
BHI-024,6,1998,5.5
BHI-024,6,1998,5.5
BHI-027,6,1998,3.6
BHI-027,6,1998,3.5
BHI-027,6,1998,2.6
BHI-027,6,1998,2.8
BHI-027,6,1998,2.9
BHI-026,6,1998,5.5
BHI-026,6,1998,5.5
BHI-026,6,1998,5.5
BHI-026,6,1998,5.5
BHI-029,6,1998,5.5
BHI-029,6,1998,5.5
BHI-012,6,1998,6
BHI-002,6,1998,5.3
BHI-041,6,1998,7.4
BHI-041,6,1998,5.7
BHI-041,6,1998,7.1
BHI-003,6,1998,6
BHI-012,6,1998,5.9
BHI-003,6,1998,7
BHI-003,6,1998,6.3
BHI-001,6,1998,10.5
BHI-002,6,1998,10
BHI-038,6,1998,3
BHI-038,6,1998,3
BHI-026,6,1998,6
BHI-012,6,1998,9
BHI-003,6,1998,7.3
BHI-003,6,1998,7
BHI-006,6,1998,7.5
BHI-002,6,1998,7.6
BHI-001,6,1998,7
BHI-001,6,1998,7
BHI-001,6,1998,7.5
BHI-001,6,1998,7.5
BHI-001,6,1998,6
BHI-001,6,1998,6
BHI-041,6,1998,7.5
BHI-015,6,1998,7
BHI-015,6,1998,7
BHI-015,6,1998,7
BHI-015,6,1998,7
BHI-002,6,1998,9
BHI-003,6,1998,8.2
BHI-002,6,1998,7.5
BHI-024,6,1998,8
BHI-024,6,1998,8
BHI-020,6,1998,6.5
BHI-020,6,1998,6.5
BHI-029,6,1998,7.5
BHI-029,6,1998,7.5
BHI-014,6,1998,6
BHI-014,6,1998,6
BHI-026,6,1998,6
BHI-026,6,1998,6
BHI-001,6,1998,9
BHI-001,6,1998,9
BHI-003,6,1998,6.4
BHI-003,6,1998,6.7
BHI-012,6,1998,6
BHI-002,6,1998,6.8
BHI-001,6,1998,11
BHI-002,6,1998,10
BHI-001,6,1998,10
BHI-026,6,1998,7
BHI-003,7,1998,6
BHI-003,7,1998,6.5
BHI-006,7,1998,6
BHI-012,7,1998,7
BHI-002,7,1998,11
BHI-001,7,1998,12
BHI-002,7,1998,9
BHI-027,7,1998,2.5
BHI-027,7,1998,2.5
BHI-027,7,1998,3
BHI-027,7,1998,2.5
BHI-003,7,1998,9
BHI-006,7,1998,7
BHI-006,7,1998,7.2
BHI-027,7,1998,2.5
BHI-027,7,1998,3
BHI-003,7,1998,7.5
BHI-003,7,1998,8
BHI-002,7,1998,7
BHI-014,7,1998,9.5
BHI-012,7,1998,6.6
BHI-003,7,1998,7.5
BHI-003,7,1998,7.4
BHI-011,7,1998,6.5
BHI-026,7,1998,7.5
BHI-012,7,1998,6.6
BHI-012,7,1998,7
BHI-002,7,1998,9
BHI-013,7,1998,6
BHI-012,7,1998,6
BHI-012,7,1998,6
BHI-012,7,1998,6
BHI-011,7,1998,6.5
BHI-011,7,1998,6.5
BHI-006,7,1998,9
BHI-006,7,1998,9
BHI-002,7,1998,8.1
BHI-021,7,1998,6
BHI-024,7,1998,4.5
BHI-024,7,1998,4.5
BHI-038,7,1998,3
BHI-038,7,1998,3
BHI-003,7,1998,8
BHI-002,7,1998,12.7
BHI-026,7,1998,4.5
BHI-026,7,1998,4.5
BHI-026,7,1998,6
BHI-026,7,1998,6
BHI-029,7,1998,5
BHI-029,7,1998,5
BHI-014,7,1998,7
BHI-014,7,1998,7
BHI-026,7,1998,6
BHI-026,7,1998,6
BHI-001,7,1998,5.5
BHI-001,7,1998,5.5
BHI-001,7,1998,7
BHI-001,7,1998,7
BHI-001,7,1998,6.5
BHI-001,7,1998,6.5
BHI-003,7,1998,6.8
BHI-003,7,1998,7.2
BHI-006,7,1998,8
BHI-026,7,1998,7
BHI-003,7,1998,7.3
BHI-003,7,1998,8
BHI-003,7,1998,6.8
BHI-007,8,1998,7.3
BHI-007,8,1998,8.5
BHI-007,8,1998,8
BHI-007,8,1998,7.5
BHI-007,8,1998,8
BHI-007,8,1998,7.5
BHI-012,8,1998,5.7
BHI-002,8,1998,12
BHI-038,8,1998,3
BHI-038,8,1998,3
BHI-042,8,1998,3.5
BHI-042,8,1998,3.5
BHI-041,8,1998,5.7
BHI-002,8,1998,7
BHI-001,8,1998,8
BHI-027,8,1998,2.4
BHI-038,8,1998,6
BHI-038,8,1998,5.7
BHI-003,8,1998,7
BHI-027,8,1998,2.9
BHI-027,8,1998,3.6
BHI-027,8,1998,2.1
BHI-038,8,1998,6.2
BHI-027,8,1998,3.2
BHI-027,8,1998,2.9
BHI-027,8,1998,2.4
BHI-003,8,1998,7.1
BHI-003,8,1998,6.8
BHI-023,8,1998,4
BHI-001,8,1998,7.5
BHI-012,8,1998,4.7
BHI-012,8,1998,5.5
BHI-011,8,1998,8
BHI-002,8,1998,8.5
BHI-024,8,1998,5
BHI-026,8,1998,5.5
BHI-006,8,1998,8.5
BHI-002,8,1998,5
BHI-042,8,1998,5
BHI-042,8,1998,5
BHI-003,8,1998,6.2
BHI-003,8,1998,6.2
BHI-012,8,1998,4.6
BHI-012,8,1998,5.6
BHI-012,8,1998,6.5
BHI-006,8,1998,5.8
BHI-006,8,1998,6
BHI-002,8,1998,9
BHI-038,8,1998,3
BHI-038,8,1998,3
BHI-041,8,1998,5.5
BHI-041,8,1998,5
BHI-041,8,1998,5.8
BHI-014,8,1998,8.5
BHI-036,8,1998,6.2
BHI-036,8,1998,6.2
BHI-036,8,1998,4.3
BHI-036,8,1998,4.3
BHI-003,8,1998,7.8
BHI-002,8,1998,8
BHI-002,8,1998,8
BHI-013,8,1998,6
BHI-012,8,1998,6
BHI-012,8,1998,6
BHI-012,8,1998,5.5
BHI-003,8,1998,8.2
BHI-003,8,1998,8.2
BHI-021,8,1998,7
BHI-024,8,1998,6
BHI-024,8,1998,6
BHI-026,8,1998,6
BHI-029,8,1998,5
BHI-029,8,1998,5
BHI-002,8,1998,8
BHI-014,8,1998,6
BHI-014,8,1998,6
BHI-026,8,1998,5
BHI-026,8,1998,5
BHI-001,8,1998,11
BHI-001,8,1998,11
BHI-001,8,1998,9.5
BHI-001,8,1998,9.5
BHI-002,8,1998,8.1
BHI-003,8,1998,8.5
BHI-003,8,1998,9.5
BHI-012,8,1998,5.7
BHI-012,8,1998,5.7
BHI-012,8,1998,10
BHI-002,8,1998,12
BHI-038,8,1998,3
BHI-038,8,1998,3
BHI-018,9,1998,6
BHI-002,9,1998,7
BHI-001,9,1998,11
BHI-001,9,1998,9
BHI-041,9,1998,5.2
BHI-021,9,1998,7.5
BHI-021,9,1998,7
BHI-011,9,1998,6
BHI-015,9,1998,7
BHI-017,9,1998,2
BHI-017,9,1998,5.5
BHI-017,9,1998,4.5
BHI-021,9,1998,6.5
BHI-021,9,1998,5
BHI-021,9,1998,9
BHI-003,9,1998,6.8
BHI-003,9,1998,6.8
BHI-003,9,1998,6.8
BHI-002,9,1998,9.5
BHI-002,9,1998,7.5
BHI-012,9,1998,6
BHI-012,9,1998,6
BHI-002,9,1998,5.8
BHI-027,9,1998,3.2
BHI-027,9,1998,3
BHI-027,9,1998,3
BHI-026,9,1998,6.5
BHI-003,9,1998,6.5
BHI-003,9,1998,8
BHI-027,9,1998,4.6
BHI-027,9,1998,4.5
BHI-012,9,1998,8
BHI-012,9,1998,8
BHI-012,9,1998,8.5
BHI-006,9,1998,7
BHI-006,9,1998,11.5
BHI-041,9,1998,5.5
BHI-041,9,1998,5
BHI-003,9,1998,8
BHI-014,9,1998,8.2
BHI-002,9,1998,8
BHI-038,9,1998,5.5
BHI-038,9,1998,6
BHI-038,9,1998,5
BHI-003,9,1998,10
BHI-003,9,1998,10
BHI-002,9,1998,10
BHI-002,9,1998,7.3
BHI-001,9,1998,9
BHI-001,9,1998,9
BHI-001,9,1998,10
BHI-001,9,1998,10
BHI-001,9,1998,10
BHI-001,9,1998,10
BHI-011,9,1998,7
BHI-011,9,1998,7
BHI-015,9,1998,6
BHI-015,9,1998,6
BHI-015,9,1998,7
BHI-015,9,1998,7
BHI-014,9,1998,7
BHI-014,9,1998,7
BHI-012,9,1998,7
BHI-012,9,1998,7
BHI-003,9,1998,10.5
BHI-024,9,1998,6
BHI-024,9,1998,6
BHI-020,9,1998,5
BHI-020,9,1998,5
BHI-026,9,1998,5.5
BHI-007,9,1998,13
BHI-007,9,1998,11.5
BHI-007,9,1998,8
BHI-007,9,1998,8.5
BHI-007,9,1998,9.2
BHI-007,9,1998,8.8
BHI-003,9,1998,9
BHI-003,9,1998,10
BHI-003,9,1998,10
BHI-003,9,1998,10.5
BHI-003,9,1998,9.5
BHI-003,9,1998,9.5
BHI-003,9,1998,9
BHI-003,9,1998,10
BHI-026,9,1998,5
BHI-026,9,1998,5
BHI-012,9,1998,7
BHI-012,9,1998,11
BHI-006,9,1998,6.7
BHI-006,9,1998,9.5
BHI-002,9,1998,9.5
BHI-003,9,1998,8
BHI-002,6,1999,7.3
BHI-001,6,1999,10
BHI-001,6,1999,7.5
BHI-025,6,1999,7
BHI-031,6,1999,5
BHI-041,6,1999,7
BHI-041,6,1999,7
BHI-012,6,1999,8.1
BHI-002,6,1999,7.5
BHI-024,6,1999,8
BHI-025,6,1999,7
BHI-025,6,1999,7.5
BHI-025,6,1999,6
BHI-003,6,1999,7
BHI-006,6,1999,6.5
BHI-020,6,1999,7
BHI-020,6,1999,6.5
BHI-024,6,1999,7
BHI-024,6,1999,8
BHI-024,6,1999,7
BHI-017,6,1999,7
BHI-021,6,1999,9
BHI-038,6,1999,3.4
BHI-038,6,1999,3.4
BHI-012,6,1999,7.8
BHI-003,6,1999,8
BHI-003,6,1999,7
BHI-014,6,1999,7.5
BHI-015,6,1999,7
BHI-014,6,1999,6.5
BHI-006,6,1999,6
BHI-006,6,1999,7.3
BHI-002,6,1999,7
BHI-002,6,1999,7
BHI-002,6,1999,7
BHI-015,6,1999,7.5
BHI-012,6,1999,13.5
BHI-015,6,1999,7
BHI-015,6,1999,7
BHI-002,6,1999,6.8
BHI-027,6,1999,4.1
BHI-027,6,1999,4.3
BHI-026,6,1999,6.5
BHI-026,6,1999,6.5
BHI-013,6,1999,7
BHI-012,6,1999,6
BHI-012,6,1999,6
BHI-015,6,1999,7
BHI-015,6,1999,7
BHI-024,6,1999,6
BHI-027,6,1999,4.1
BHI-027,6,1999,4
BHI-027,6,1999,3.9
BHI-027,6,1999,4.2
BHI-027,6,1999,4.2
BHI-003,6,1999,6.3
BHI-003,6,1999,5.7
BHI-021,6,1999,8
BHI-024,6,1999,7
BHI-024,6,1999,7
BHI-024,6,1999,5.5
BHI-024,6,1999,5.5
BHI-031,6,1999,5.5
BHI-031,6,1999,6.5
BHI-030,6,1999,6
BHI-015,6,1999,7.5
BHI-026,6,1999,7
BHI-026,6,1999,7
BHI-026,6,1999,7
BHI-026,6,1999,7
BHI-029,6,1999,5
BHI-029,6,1999,5
BHI-014,6,1999,6
BHI-014,6,1999,6
BHI-021,6,1999,7.5
BHI-018,6,1999,5
BHI-012,6,1999,7.5
BHI-002,6,1999,6
BHI-032,6,1999,5.5
BHI-018,6,1999,4
BHI-002,6,1999,6
BHI-030,6,1999,5.5
BHI-032,6,1999,5.5
BHI-041,6,1999,6.8
BHI-041,6,1999,6.8
BHI-041,6,1999,7.3
BHI-041,6,1999,7.3
BHI-041,6,1999,4
BHI-041,6,1999,4
BHI-021,6,1999,6.5
BHI-021,6,1999,7
BHI-006,6,1999,7.5
BHI-038,6,1999,7.5
BHI-037,6,1999,7
BHI-017,6,1999,4.5
BHI-003,6,1999,7.2
BHI-002,6,1999,6
BHI-038,6,1999,6
BHI-038,6,1999,6
BHI-017,6,1999,1.5
BHI-017,6,1999,1.5
BHI-017,6,1999,1.5
BHI-017,6,1999,4.5
BHI-040,6,1999,5.5
BHI-041,6,1999,5
BHI-042,6,1999,5
BHI-041,6,1999,5.5
BHI-041,6,1999,5
BHI-042,6,1999,5
BHI-042,6,1999,5
BHI-041,6,1999,5
BHI-041,6,1999,5.5
BHI-041,6,1999,3.5
BHI-021,6,1999,6.5
BHI-040,6,1999,5.5
BHI-003,6,1999,7
BHI-003,6,1999,6.5
BHI-006,6,1999,7
BHI-002,6,1999,5.8
BHI-038,6,1999,6
BHI-038,6,1999,6.5
BHI-012,6,1999,7.5
BHI-002,6,1999,8.3
BHI-002,6,1999,5.5
BHI-026,6,1999,6.8
BHI-026,6,1999,6.8
BHI-012,6,1999,8.3
BHI-014,6,1999,7.5
BHI-003,6,1999,6
BHI-003,6,1999,7
BHI-012,6,1999,6.7
BHI-032,6,1999,4.3
BHI-002,6,1999,5.3
BHI-030,6,1999,6
BHI-038,6,1999,7.3
BHI-038,6,1999,7.3
BHI-038,6,1999,6
BHI-038,6,1999,6
BHI-003,6,1999,6
BHI-034,6,1999,4.5
BHI-038,6,1999,9.8
BHI-038,6,1999,6.7
BHI-038,6,1999,6.7
BHI-003,7,1999,6.2
BHI-002,7,1999,6.6
BHI-002,7,1999,7.5
BHI-041,7,1999,6
BHI-041,7,1999,3.5
BHI-038,7,1999,6.2
BHI-038,7,1999,8
BHI-003,7,1999,6
BHI-003,7,1999,6
BHI-031,7,1999,4.5
BHI-012,7,1999,5
BHI-006,7,1999,7
BHI-001,7,1999,6
BHI-001,7,1999,6
BHI-001,7,1999,7
BHI-001,7,1999,7
BHI-001,7,1999,7
BHI-001,7,1999,7
BHI-001,7,1999,6
BHI-001,7,1999,6
BHI-002,7,1999,6
BHI-002,7,1999,6
BHI-026,7,1999,4
BHI-026,7,1999,4.5
BHI-012,7,1999,6
BHI-012,7,1999,6
BHI-015,7,1999,5
BHI-015,7,1999,5
BHI-015,7,1999,5
BHI-015,7,1999,5
BHI-014,7,1999,6
BHI-014,7,1999,6
BHI-006,7,1999,7.4
BHI-006,7,1999,8
BHI-024,7,1999,5
BHI-027,7,1999,3.6
BHI-026,7,1999,5
BHI-026,7,1999,5
BHI-012,7,1999,7.5
BHI-003,7,1999,6.5
BHI-003,7,1999,7.5
BHI-002,7,1999,9.5
BHI-024,7,1999,5
BHI-024,7,1999,5
BHI-027,7,1999,4
BHI-027,7,1999,4.2
BHI-027,7,1999,4.6
BHI-027,7,1999,4.3
BHI-027,7,1999,3.8
BHI-020,7,1999,5
BHI-020,7,1999,5
BHI-032,7,1999,3.5
BHI-032,7,1999,3
BHI-026,7,1999,4
BHI-026,7,1999,4
BHI-027,7,1999,4.2
BHI-026,7,1999,5
BHI-026,7,1999,5
BHI-001,7,1999,9
BHI-001,7,1999,9
BHI-012,7,1999,5.5
BHI-002,7,1999,8.8
BHI-002,7,1999,8.1
BHI-011,7,1999,6.5
BHI-015,7,1999,5.5
BHI-002,7,1999,8
BHI-014,7,1999,5.4
BHI-012,7,1999,6.3
BHI-012,7,1999,7.3
BHI-003,7,1999,6.8
BHI-003,7,1999,7
BHI-002,7,1999,8.5
BHI-002,7,1999,6
BHI-026,7,1999,5
BHI-026,7,1999,5
BHI-006,7,1999,6.5
BHI-034,7,1999,3.3
BHI-033,7,1999,2.8
BHI-003,7,1999,5.6
BHI-003,7,1999,5.5
BHI-012,7,1999,6.1
BHI-006,7,1999,7
BHI-006,7,1999,6.2
BHI-012,7,1999,9.5
BHI-023,7,1999,3.5
BHI-002,7,1999,6
BHI-002,7,1999,6
BHI-018,7,1999,3.5
BHI-003,7,1999,6.3
BHI-021,7,1999,3.5
BHI-024,7,1999,3.5
BHI-003,8,1999,6.3
BHI-003,8,1999,6
BHI-002,8,1999,6
BHI-001,8,1999,9
BHI-001,8,1999,9
BHI-001,8,1999,8
BHI-001,8,1999,8
BHI-001,8,1999,11.5
BHI-002,8,1999,9.5
BHI-001,8,1999,9
BHI-001,8,1999,7.5
BHI-001,8,1999,7.5
BHI-026,8,1999,6
BHI-026,8,1999,6
BHI-012,8,1999,6.8
BHI-011,8,1999,8.5
BHI-015,8,1999,7.5
BHI-015,8,1999,7.5
BHI-015,8,1999,7
BHI-015,8,1999,7
BHI-021,8,1999,4.5
BHI-003,8,1999,6.3
BHI-003,8,1999,6.5
BHI-024,8,1999,5.5
BHI-024,8,1999,5.5
BHI-020,8,1999,5.5
BHI-020,8,1999,5.5
BHI-029,8,1999,5
BHI-029,8,1999,5
BHI-026,8,1999,5.5
BHI-026,8,1999,5.5
BHI-026,8,1999,5
BHI-026,8,1999,5
BHI-001,8,1999,8
BHI-001,8,1999,8
BHI-002,8,1999,8
BHI-042,8,1999,4
BHI-042,8,1999,4
BHI-018,8,1999,3.5
BHI-002,8,1999,8.3
BHI-002,8,1999,7.5
BHI-002,8,1999,10
BHI-036,8,1999,3.9
BHI-036,8,1999,3.9
BHI-041,8,1999,5.5
BHI-041,8,1999,5.5
BHI-041,8,1999,4.6
BHI-041,8,1999,4.6
BHI-041,8,1999,4.4
BHI-041,8,1999,4.4
BHI-018,8,1999,3
BHI-006,8,1999,5.5
BHI-027,8,1999,3.8
BHI-027,8,1999,4
BHI-034,8,1999,3.8
BHI-003,8,1999,6.5
BHI-021,8,1999,5
BHI-027,8,1999,4.3
BHI-034,8,1999,3
BHI-015,8,1999,9
BHI-027,8,1999,4.4
BHI-027,8,1999,4.6
BHI-027,8,1999,4.5
BHI-003,8,1999,7
BHI-003,8,1999,7
BHI-006,8,1999,5.4
BHI-006,8,1999,6.1
BHI-012,8,1999,6
BHI-002,8,1999,9.3
BHI-002,8,1999,8.2
BHI-026,8,1999,7.4
BHI-026,8,1999,7.4
BHI-012,8,1999,8
BHI-014,8,1999,4.5
BHI-003,8,1999,8.5
BHI-003,8,1999,8.5
BHI-006,8,1999,6
BHI-003,8,1999,8.5
BHI-012,8,1999,6
BHI-015,8,1999,8.5
BHI-001,8,1999,10
BHI-001,8,1999,10
BHI-013,8,1999,6
BHI-012,8,1999,6.5
BHI-012,8,1999,6.5
BHI-015,8,1999,7
BHI-015,8,1999,7
BHI-015,8,1999,7
BHI-015,8,1999,7
BHI-006,8,1999,5
BHI-002,8,1999,8.3
BHI-002,8,1999,10.2
BHI-038,8,1999,6.7
BHI-038,8,1999,6.7
