region_id,sector,year,gva_sector_prop,country_blueecon_gva
BHI-015,coastal_tourism,2015,0.22358945675732364,14303
BHI-003,coastal_tourism,2015,0.22358945675732364,14303
BHI-002,coastal_tourism,2015,0.22358945675732364,14303
BHI-007,coastal_tourism,2015,0.22358945675732364,14303
BHI-006,coastal_tourism,2015,0.22358945675732364,14303
BHI-012,marine_living_resources,2016,0.08506858778249285,10133
BHI-009,marine_living_resources,2016,0.08506858778249285,10133
BHI-015,marine_living_resources,2016,0.08506858778249285,10133
BHI-003,marine_living_resources,2016,0.08506858778249285,10133
BHI-002,marine_living_resources,2016,0.08506858778249285,10133
BHI-007,marine_living_resources,2016,0.08506858778249285,10133
BHI-006,marine_living_resources,2016,0.08506858778249285,10133
BHI-012,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-009,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-015,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-003,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-002,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-007,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-006,marine_nonliving_resources,2016,0.15079443402743511,10133
BHI-012,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-009,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-015,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-003,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-002,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-007,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-006,marine_renewable_energy,2016,0.04233691897759795,10133
BHI-012,port_activities,2016,0.06967334451791177,10133
BHI-009,port_activities,2016,0.06967334451791177,10133
BHI-015,port_activities,2016,0.06967334451791177,10133
BHI-003,port_activities,2016,0.06967334451791177,10133
BHI-002,port_activities,2016,0.06967334451791177,10133
BHI-007,port_activities,2016,0.06967334451791177,10133
BHI-006,port_activities,2016,0.06967334451791177,10133
BHI-012,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-009,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-015,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-003,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-002,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-007,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-006,shipbuilding_and_repair,2016,0.027731175367610775,10133
BHI-012,maritime_transport,2016,0.3526102832330011,10133
BHI-009,maritime_transport,2016,0.3526102832330011,10133
BHI-015,maritime_transport,2016,0.3526102832330011,10133
BHI-003,maritime_transport,2016,0.3526102832330011,10133
BHI-002,maritime_transport,2016,0.3526102832330011,10133
BHI-007,maritime_transport,2016,0.3526102832330011,10133
BHI-006,maritime_transport,2016,0.3526102832330011,10133
BHI-012,coastal_tourism,2016,0.2716865686371262,10133
BHI-009,coastal_tourism,2016,0.2716865686371262,10133
BHI-015,coastal_tourism,2016,0.2716865686371262,10133
BHI-003,coastal_tourism,2016,0.2716865686371262,10133
BHI-002,coastal_tourism,2016,0.2716865686371262,10133
BHI-007,coastal_tourism,2016,0.2716865686371262,10133
BHI-006,coastal_tourism,2016,0.2716865686371262,10133
BHI-012,marine_living_resources,2017,0.07270847691247416,11608
BHI-009,marine_living_resources,2017,0.07270847691247416,11608
BHI-015,marine_living_resources,2017,0.07270847691247416,11608
BHI-003,marine_living_resources,2017,0.07270847691247416,11608
BHI-002,marine_living_resources,2017,0.07270847691247416,11608
BHI-007,marine_living_resources,2017,0.07270847691247416,11608
BHI-006,marine_living_resources,2017,0.07270847691247416,11608
BHI-012,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-009,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-015,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-003,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-002,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-007,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-006,marine_nonliving_resources,2017,0.12965196416264646,11608
BHI-012,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-009,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-015,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-003,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-002,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-007,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-006,marine_renewable_energy,2017,0.044624396967608546,11608
BHI-012,port_activities,2017,0.05823569951757409,11608
BHI-009,port_activities,2017,0.05823569951757409,11608
BHI-015,port_activities,2017,0.05823569951757409,11608
BHI-003,port_activities,2017,0.05823569951757409,11608
BHI-002,port_activities,2017,0.05823569951757409,11608
BHI-007,port_activities,2017,0.05823569951757409,11608
BHI-006,port_activities,2017,0.05823569951757409,11608
BHI-012,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-009,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-015,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-003,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-002,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-007,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-006,shipbuilding_and_repair,2017,0.025844245348035838,11608
BHI-012,maritime_transport,2017,0.39300482425913164,11608
BHI-009,maritime_transport,2017,0.39300482425913164,11608
BHI-015,maritime_transport,2017,0.39300482425913164,11608
BHI-003,maritime_transport,2017,0.39300482425913164,11608
BHI-002,maritime_transport,2017,0.39300482425913164,11608
BHI-007,maritime_transport,2017,0.39300482425913164,11608
BHI-006,maritime_transport,2017,0.39300482425913164,11608
BHI-012,coastal_tourism,2017,0.2758442453480358,11608
BHI-009,coastal_tourism,2017,0.2758442453480358,11608
BHI-015,coastal_tourism,2017,0.2758442453480358,11608
BHI-003,coastal_tourism,2017,0.2758442453480358,11608
BHI-002,coastal_tourism,2017,0.2758442453480358,11608
BHI-007,coastal_tourism,2017,0.2758442453480358,11608
BHI-006,coastal_tourism,2017,0.2758442453480358,11608
BHI-012,marine_living_resources,2018,0.07489229076908974,10909
BHI-009,marine_living_resources,2018,0.07489229076908974,10909
BHI-015,marine_living_resources,2018,0.07489229076908974,10909
BHI-003,marine_living_resources,2018,0.07489229076908974,10909
BHI-002,marine_living_resources,2018,0.07489229076908974,10909
BHI-007,marine_living_resources,2018,0.07489229076908974,10909
BHI-006,marine_living_resources,2018,0.07489229076908974,10909
BHI-012,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-009,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-015,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-003,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-002,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-007,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-006,marine_nonliving_resources,2018,0.1511595929966083,10909
BHI-012,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-009,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-015,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-003,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-002,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-007,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-006,marine_renewable_energy,2018,0.04290035750297919,10909
BHI-012,port_activities,2018,0.06132551104592538,10909
BHI-009,port_activities,2018,0.06132551104592538,10909
BHI-015,port_activities,2018,0.06132551104592538,10909
